ID,cluster_id,valid,team_list,author_list,goal_list
97,cluster185,F,"[""team844"",""team2526"",""team3357""]","[""ID043717"",""ID030829"",""ID042360"",""ID037230"",""ID045185"",""ID073548"",""ID043717"",""ID030829"",""ID000227"",""ID073549"",""ID032105"",""ID046266"",""ID065880"",""ID065950"",""ID057147"",""ID020844"",""ID043717"",""ID065951""]","[""E2""]"
98,cluster186,F,"[""team2062"",""team3962""]","[""ID091850"",""ID057301"",""ID042706"",""ID005644"",""ID061761"",""ID061763"",""ID035771"",""ID026207"",""ID007292"",""ID036674"",""ID005644"",""ID061763"",""ID071518"",""ID076587""]","[""B4""]"
99,cluster187,F,"[""team2130"",""team1738""]","[""ID067138"",""ID056129"",""ID041898"",""ID072091"",""ID018456"",""ID072095"",""ID019141"",""ID023338"",""ID030866"",""ID067139"",""ID056129"",""ID067138""]","[""A2""]"
100,cluster188,F,"[""team1280"",""team1281""]","[""ID074047"",""ID074048"",""ID074046"",""ID051936"",""ID005284"",""ID066196"",""ID094325"",""ID076877"",""ID066093"",""ID074048""]","[""A1""]"
101,cluster189,T,"[""team344"",""team3481""]","[""ID079602"",""ID079600"",""ID079604"",""ID079601"",""ID079304"",""ID094896"",""ID094894"",""ID079304"",""ID094895""]","[""A1"",""B2""]"
102,cluster19,F,"[""team3548"",""team2186"",""team3549""]","[""ID089819"",""ID086492"",""ID096107"",""ID086491"",""ID085598"",""ID069881"",""ID096600"",""ID096107"",""ID086488"",""ID087100"",""ID086487"",""ID086491"",""ID086489"",""ID086490"",""ID086492""]","[""B2""]"
103,cluster190,F,"[""team1107"",""team2809""]","[""ID018381"",""ID046172"",""ID082051"",""ID008597"",""ID036771"",""ID082052"",""ID082050"",""ID082194"",""ID095439"",""ID018381"",""ID034741""]","[""A1""]"
104,cluster191,F,"[""team1799"",""team3752"",""team3795""]","[""ID067987"",""ID030362"",""ID079055"",""ID062141"",""ID062138"",""ID062140"",""ID062142"",""ID062139"",""ID062141"",""ID064201"",""ID028869"",""ID094853"",""ID062141""]","[""G4""]"
105,cluster192,F,"[""team1798"",""team1800""]","[""ID016200"",""ID068277"",""ID068276"",""ID068278"",""ID067987"",""ID066052"",""ID067987"",""ID063904"",""ID063903"",""ID016787""]","[""""]"
106,cluster193,F,"[""team602"",""team3138""]","[""ID022850"",""ID016492"",""ID044458"",""ID067726"",""ID067725"",""ID032478"",""ID067727"",""ID033262"",""ID026063"",""ID067724"",""ID073061"",""ID049644"",""ID033262"",""ID026063"",""ID073062""]","[""F1""]"
107,cluster194,F,"[""team617"",""team616""]","[""ID065762"",""ID065763"",""ID011568"",""ID003729"",""ID065764"",""ID065761"",""ID003729"",""ID065760"",""ID065764""]","[""D3""]"
108,cluster195,F,"[""team654"",""team653""]","[""ID062709"",""ID001172"",""ID005825"",""ID062707"",""ID047581"",""ID062708"",""ID019494"",""ID062706"",""ID073078"",""ID073868"",""ID001172"",""ID005825"",""ID044811"",""ID073079""]","[""D3""]"
109,cluster196,F,"[""team1745"",""team1036"",""team2414""]","[""ID084622"",""ID096284"",""ID096283"",""ID086604"",""ID084812"",""ID001084"",""ID001084"",""ID043606"",""ID096307"",""ID096306"",""ID086603"",""ID084622"",""ID084620"",""ID001084"",""ID084621""]","[""G1""]"
110,cluster197,T,"[""team1603"",""team1878""]","[""ID070917"",""ID070767"",""ID070802"",""ID070801"",""ID092758"",""ID070955"",""ID070954"",""ID016788"",""ID070803"",""ID075606"",""ID075841"",""ID075440"",""ID070954"",""ID010294""]","[""D1"",""B4""]"
111,cluster198,T,"[""team143"",""team3882""]","[""ID078442"",""ID078440"",""ID078441"",""ID078439"",""ID078442"",""ID078439"",""ID078628"",""ID078627""]","[""A1"",""A3""]"
112,cluster199,F,"[""team4109"",""team3871""]","[""ID061095"",""ID063611"",""ID058166"",""ID058367"",""ID023264"",""ID061094"",""ID024378"",""ID094685"",""ID058367"",""ID094686"",""ID078339""]","[""A1""]"
113,cluster2,F,"[""team3630"",""team786""]","[""ID075027"",""ID075029"",""ID075842"",""ID075482"",""ID075843"",""ID075026"",""ID075481"",""ID075028"",""ID075030"",""ID075596"",""ID075028"",""ID075597"",""ID075598""]","[""D3""]"
114,cluster20,F,"[""team1161"",""team4208""]","[""ID063159"",""ID020117"",""ID091031"",""ID063158"",""ID063159"",""ID065587"",""ID078957"",""ID063158""]","[""F2""]"
115,cluster200,F,"[""team3020"",""team2559"",""team2615""]","[""ID000071"",""ID065754"",""ID065753"",""ID004291"",""ID069172"",""ID081094"",""ID081093"",""ID000071"",""ID031522"",""ID067556"",""ID000071"",""ID031522"",""ID080032""]","[""D3""]"
116,cluster201,F,"[""team2510"",""team2644""]","[""ID073350"",""ID073347"",""ID073349"",""ID001143"",""ID073348"",""ID073745"",""ID073746"",""ID073348"",""ID004851""]","[""G2""]"
117,cluster202,F,"[""team1507"",""team666"",""team2586"",""team3933""]","[""ID073535"",""ID073533"",""ID042528"",""ID073534"",""ID031599"",""ID009539"",""ID073125"",""ID073124"",""ID073125"",""ID073126"",""ID073068"",""ID073125"",""ID073907"",""ID073906"",""ID073068"",""ID073083"",""ID073068"",""ID073082"",""ID073080"",""ID073081""]","[""E2""]"
118,cluster203,F,"[""team1137"",""team941"",""team2935"",""team2934""]","[""ID066497"",""ID066500"",""ID066498"",""ID004194"",""ID011973"",""ID040816"",""ID017825"",""ID011336"",""ID066501"",""ID025462"",""ID066500"",""ID055367"",""ID019254"",""ID005730"",""ID066328"",""ID088820"",""ID088818"",""ID005730"",""ID088821"",""ID066500"",""ID082153"",""ID082385"",""ID066500"",""ID082386""]","[""E2""]"
119,cluster204,T,"[""team114"",""team118"",""team3802"",""team117"",""team113"",""team116"",""team115"",""team2947""]","[""ID021715"",""ID068991"",""ID082087"",""ID082188"",""ID068993"",""ID068992"",""ID037265"",""ID068994"",""ID024062"",""ID014132"",""ID082155"",""ID023896"",""ID028114"",""ID082139"",""ID044063"",""ID042726"",""ID068995"",""ID014726"",""ID017780"",""ID064328"",""ID033401"",""ID019426"",""ID082088"",""ID063210"",""ID082082"",""ID082081"",""ID014810"",""ID082079"",""ID023896"",""ID047279"",""ID044063"",""ID044063"",""ID055299"",""ID082365"",""ID024062"",""ID020770"",""ID020373"",""ID082104"",""ID052035"",""ID006867"",""ID001681"",""ID023896"",""ID067954"",""ID004718"",""ID082110"",""ID021546"",""ID023896"",""ID042578"",""ID082111"",""ID018408"",""ID062206"",""ID023896"",""ID001595"",""ID048869"",""ID018780"",""ID023896"",""ID046478"",""ID062206"",""ID067429"",""ID037656"",""ID040718"",""ID063097"",""ID001595""]","[""B2"",""F1"",""B1""]"
120,cluster205,T,"[""team2867"",""team2866""]","[""ID074368"",""ID074367"",""ID074371"",""ID074370"",""ID074369"",""ID074372"",""ID038199"",""ID078145"",""ID077144"",""ID074372"",""ID038199""]","[""A1"",""E1""]"
121,cluster206,T,"[""team2913"",""team2236"",""team2149""]","[""ID065283"",""ID006068"",""ID081391"",""ID059633"",""ID081392"",""ID006068"",""ID089033"",""ID046100"",""ID088929"",""ID056104"",""ID072531"",""ID089266"",""ID062940"",""ID089275"",""ID089033"",""ID046100"",""ID089273""]","[""D1"",""B3""]"
122,cluster207,F,"[""team858"",""team2213""]","[""ID069575"",""ID067385"",""ID067672"",""ID052032"",""ID038198"",""ID092293"",""ID092292"",""ID038804"",""ID025068"",""ID067672"",""ID067385"",""ID091892"",""ID067673""]","[""F1""]"
123,cluster208,F,"[""team3368"",""team3609""]","[""ID011899"",""ID068009"",""ID039871"",""ID005834"",""ID004102"",""ID082368"",""ID091954"",""ID091955"",""ID068009"",""ID027056""]","[""B1""]"
124,cluster209,F,"[""team3868"",""team2104"",""team3275""]","[""ID077370"",""ID077369"",""ID077373"",""ID045829"",""ID077372"",""ID054921"",""ID070578"",""ID077528"",""ID077373"",""ID000803"",""ID045829"",""ID081142"",""ID054035"",""ID011196"",""ID045829""]","[""C1""]"
125,cluster21,F,"[""team2881"",""team3742""]","[""ID060113"",""ID054041"",""ID078320"",""ID016344"",""ID039938"",""ID005649"",""ID016344"",""ID046025"",""ID012281"",""ID005649""]","[""""]"
126,cluster210,T,"[""team2985"",""team1929"",""team91"",""team1621""]","[""ID095973"",""ID084827"",""ID084828"",""ID079899"",""ID084830"",""ID063877"",""ID084829"",""ID095972"",""ID084825"",""ID067416"",""ID053532"",""ID019645"",""ID048345"",""ID086095"",""ID067415"",""ID063877"",""ID086093"",""ID086543"",""ID018724"",""ID059503"",""ID086094"",""ID027858"",""ID019845"",""ID016280"",""ID021134"",""ID064634"",""ID064635"",""ID018724"",""ID091026"",""ID067416"",""ID087538"",""ID016683"",""ID087539""]","[""B2"",""F1""]"
127,cluster211,F,"[""team505"",""team3557"",""team1522""]","[""ID068449"",""ID019598"",""ID065350"",""ID068447"",""ID058746"",""ID068448"",""ID066648"",""ID068446"",""ID065351"",""ID041328"",""ID035360"",""ID048071"",""ID019598"",""ID027797"",""ID048071"",""ID062343"",""ID062344"",""ID027797""]","[""""]"
128,cluster212,F,"[""team2775"",""team2222"",""team1699"",""team3214"",""team3152""]","[""ID013078"",""ID010646"",""ID046854"",""ID011321"",""ID010221"",""ID033065"",""ID005120"",""ID065539"",""ID013078"",""ID011633"",""ID025317"",""ID004255"",""ID057644"",""ID013051"",""ID023175"",""ID005809"",""ID013078"",""ID033250"",""ID010646"",""ID009584"",""ID018662"",""ID076243"",""ID013078"",""ID065094"",""ID009072"",""ID020031"",""ID065539"",""ID008634"",""ID013078"",""ID018662"",""ID076126"",""ID009977""]","[""G1""]"
129,cluster213,F,"[""team2435"",""team3396""]","[""ID055654"",""ID093884"",""ID001435"",""ID077902"",""ID093883"",""ID001435"",""ID078148"",""ID077902"",""ID078147""]","[""D1""]"
130,cluster214,F,"[""team400"",""team1065"",""team2588""]","[""ID030385"",""ID082520"",""ID082764"",""ID060841"",""ID082630"",""ID082523"",""ID082522"",""ID082717"",""ID049037"",""ID048439"",""ID082763"",""ID082521"",""ID030385"",""ID004313"",""ID082740"",""ID022075"",""ID082711"",""ID082741"",""ID082523"",""ID082713"",""ID082712"",""ID060842"",""ID060838"",""ID060840"",""ID029006"",""ID060841"",""ID060839"",""ID048439""]","[""A2""]"
131,cluster215,F,"[""team3531"",""team1296""]","[""ID023628"",""ID079771"",""ID047164"",""ID079788"",""ID079874"",""ID003256"",""ID034393"",""ID079875"",""ID036005"",""ID055060"",""ID048469"",""ID069054"",""ID047164"",""ID079876"",""ID016789"",""ID079877"",""ID069053""]","[""F1""]"
132,cluster216,F,"[""team579"",""team2148""]","[""ID004356"",""ID013612"",""ID049323"",""ID066701"",""ID004356"",""ID021078"",""ID003088"",""ID066701""]","[""E1""]"
133,cluster217,F,"[""team2228"",""team2227""]","[""ID017665"",""ID067570"",""ID091842"",""ID023404"",""ID039261"",""ID091843"",""ID017665"",""ID096731"",""ID096730""]","[""F1""]"
134,cluster218,F,"[""team943"",""team1938"",""team886""]","[""ID048582"",""ID053946"",""ID001475"",""ID046526"",""ID005788"",""ID003859"",""ID040302"",""ID027874"",""ID017603"",""ID073797"",""ID076708"",""ID076709"",""ID073796"",""ID046526"",""ID094176"",""ID073795"",""ID073797"",""ID071303"",""ID094952"",""ID048582"",""ID047946""]","[""G4""]"
135,cluster219,F,"[""team2481"",""team406""]","[""ID007434"",""ID063827"",""ID044317"",""ID057212"",""ID024226"",""ID040015"",""ID044558"",""ID063827"",""ID071115"",""ID000384"",""ID068237""]","[""A3""]"
136,cluster22,T,"[""team1055"",""team3969""]","[""ID076921"",""ID076922"",""ID076923"",""ID060473"",""ID094331"",""ID039485"",""ID003932"",""ID000716"",""ID007602"",""ID063275"",""ID032343"",""ID063276"",""ID000716"",""ID028937""]","[""G4"",""G1""]"
137,cluster220,F,"[""team449"",""team2616""]","[""ID068386"",""ID062543"",""ID044574"",""ID062548"",""ID068388"",""ID062547"",""ID068387"",""ID068389"",""ID062546"",""ID062544"",""ID063751"",""ID062545"",""ID062547"",""ID062548""]","[""E2""]"
138,cluster221,F,"[""team731"",""team1816""]","[""ID051693"",""ID061902"",""ID061903"",""ID044572"",""ID029436"",""ID078295"",""ID007418"",""ID034865"",""ID061903"",""ID037493"",""ID034705"",""ID078352""]","[""B2""]"
139,cluster222,F,"[""team107"",""team3925""]","[""ID024907"",""ID037938"",""ID070867"",""ID006914"",""ID078225"",""ID001050"",""ID040251"",""ID072826"",""ID072766"",""ID072829"",""ID011770"",""ID070867""]","[""B3""]"
140,cluster223,F,"[""team2618"",""team3603""]","[""ID083043"",""ID055795"",""ID083045"",""ID041853"",""ID083042"",""ID083044"",""ID040108"",""ID026492"",""ID023244"",""ID055795""]","[""A1""]"
141,cluster224,T,"[""team542"",""team3047""]","[""ID028391"",""ID012057"",""ID000183"",""ID025619"",""ID047630"",""ID048125"",""ID067603"",""ID012057"",""ID005546"",""ID067604""]","[""F1"",""A2""]"
142,cluster225,T,"[""team2783"",""team3386""]","[""ID066603"",""ID025105"",""ID039250"",""ID066602"",""ID066604"",""ID084069"",""ID036829"",""ID039250"",""ID033961"",""ID014598""]","[""B1"",""B3""]"
143,cluster226,F,"[""team423"",""team422""]","[""ID052647"",""ID066169"",""ID064906"",""ID062813"",""ID066170"",""ID062815"",""ID062813"",""ID062814"",""ID044416""]","[""B1""]"
144,cluster227,F,"[""team104"",""team105""]","[""ID090807"",""ID084008"",""ID064802"",""ID033092"",""ID064801"",""ID064800"",""ID084008"",""ID064802""]","[""B2""]"
145,cluster228,T,"[""team544"",""team2102"",""team488"",""team487""]","[""ID092648"",""ID041719"",""ID070425"",""ID070504"",""ID070506"",""ID070503"",""ID070505"",""ID030894"",""ID070426"",""ID027518"",""ID041719"",""ID070425"",""ID027387"",""ID039564"",""ID041719"",""ID070418"",""ID070421"",""ID070423"",""ID070422"",""ID039564"",""ID070421""]","[""C1"",""F3""]"
146,cluster229,F,"[""team878"",""team3487"",""team3419"",""team2519"",""team3771""]","[""ID095563"",""ID095486"",""ID082772"",""ID009075"",""ID082771"",""ID034105"",""ID095562"",""ID095564"",""ID082756"",""ID082757"",""ID043010"",""ID095489"",""ID047237"",""ID009075"",""ID095558"",""ID095488"",""ID095487"",""ID034105"",""ID052101"",""ID095485"",""ID095557"",""ID060030"",""ID043010"",""ID030240"",""ID034105"",""ID082772"",""ID095560"",""ID043010"",""ID082779"",""ID034105"",""ID001085"",""ID064826"",""ID005538""]","[""G2""]"
147,cluster23,F,"[""team719"",""team2089""]","[""ID078277"",""ID078278"",""ID078276"",""ID078631"",""ID078415"",""ID078251"",""ID078278"",""ID078416"",""ID078415""]","[""F1""]"
148,cluster230,F,"[""team2263"",""team2791""]","[""ID049322"",""ID031120"",""ID025847"",""ID062184"",""ID067367"",""ID049322"",""ID062184"",""ID036527""]","[""B1""]"
149,cluster231,T,"[""team499"",""team2903""]","[""ID081999"",""ID081964"",""ID081963"",""ID082000"",""ID081965"",""ID081966"",""ID094654"",""ID081999"",""ID090704"",""ID090703"",""ID078458"",""ID082007"",""ID090702""]","[""E2"",""B2""]"
150,cluster232,F,"[""team2004"",""team1622""]","[""ID090008"",""ID089831"",""ID090005"",""ID090006"",""ID090007"",""ID089831"",""ID090005"",""ID041913"",""ID096898""]","[""A2""]"
151,cluster233,F,"[""team437"",""team519""]","[""ID041173"",""ID039426"",""ID001062"",""ID017492"",""ID028275"",""ID034082"",""ID009031"",""ID067553"",""ID067552"",""ID048627"",""ID038026"",""ID057920"",""ID021723"",""ID041696"",""ID001062"",""ID002394"",""ID011719"",""ID008910""]","[""E2""]"
152,cluster234,T,"[""team101"",""team1030""]","[""ID041696"",""ID037974"",""ID036717"",""ID026577"",""ID045608"",""ID050224"",""ID041696"",""ID001246"",""ID049862"",""ID040874""]","[""B1"",""F1""]"
153,cluster235,T,"[""team2628"",""team714"",""team1002""]","[""ID080889"",""ID059130"",""ID029100"",""ID066637"",""ID066636"",""ID080885"",""ID066636"",""ID043335"",""ID001011"",""ID027044"",""ID067072"",""ID066636"",""ID067071""]","[""D2"",""C1""]"
154,cluster236,F,"[""team3136"",""team3135""]","[""ID082509"",""ID082545"",""ID079993"",""ID082546"",""ID068711"",""ID022519"",""ID068711"",""ID046207"",""ID042101""]","[""A2""]"
155,cluster237,T,"[""team2789"",""team2382""]","[""ID043382"",""ID038744"",""ID057461"",""ID063319"",""ID063321"",""ID063324"",""ID063320"",""ID024171"",""ID024958"",""ID063322"",""ID063323"",""ID063325"",""ID047058"",""ID045595"",""ID069361"",""ID092264"",""ID063324"",""ID017529"",""ID030279"",""ID044466"",""ID043047"",""ID069360""]","[""E2"",""A3""]"
156,cluster238,F,"[""team100"",""team1085"",""team495""]","[""ID083014"",""ID083016"",""ID054619"",""ID082841"",""ID000428"",""ID040224"",""ID082732"",""ID027548"",""ID000847"",""ID095647"",""ID016816"",""ID020324"",""ID000762"",""ID082603"",""ID045334"",""ID082602"",""ID082601"",""ID082604"",""ID082600"",""ID000428"",""ID064359"",""ID021053"",""ID032258"",""ID022926"",""ID031816"",""ID000428""]","[""D1""]"
157,cluster239,F,"[""team2140"",""team2661""]","[""ID036529"",""ID024033"",""ID082446"",""ID018848"",""ID010245"",""ID000428"",""ID082839"",""ID082840"",""ID040224"",""ID000428""]","[""D1""]"
158,cluster24,F,"[""team20"",""team1969""]","[""ID090817"",""ID090820"",""ID090816"",""ID090815"",""ID034503"",""ID090819"",""ID090818"",""ID061347"",""ID061346"",""ID042371"",""ID061344"",""ID061343"",""ID061347"",""ID061345""]","[""F1""]"
159,cluster240,F,"[""team2713"",""team1682"",""team1808""]","[""ID064289"",""ID088403"",""ID038934"",""ID088407"",""ID000087"",""ID088402"",""ID088404"",""ID088406"",""ID088405"",""ID000087"",""ID064289"",""ID031928"",""ID064292"",""ID064291"",""ID064290"",""ID064433"",""ID031928"",""ID061435"",""ID000087"",""ID052977""]","[""B3""]"
160,cluster241,F,"[""team1301"",""team3042""]","[""ID057350"",""ID045015"",""ID094655"",""ID078203"",""ID000903"",""ID083472"",""ID083471"",""ID015593"",""ID000903"",""ID061129""]","[""F1""]"
161,cluster242,F,"[""team577"",""team190"",""team589""]","[""ID081622"",""ID074596"",""ID093771"",""ID074597"",""ID074598"",""ID081603"",""ID074574"",""ID074832"",""ID074515"",""ID074834"",""ID074827"",""ID074830"",""ID074599"",""ID081623"",""ID074683"",""ID074600"",""ID074831"",""ID074620"",""ID074575"",""ID093773"",""ID093770"",""ID093772"",""ID074601"",""ID074828"",""ID074640"",""ID074612"",""ID074609"",""ID074666"",""ID074611"",""ID074608"",""ID074683"",""ID074616"",""ID093703"",""ID074515"",""ID093704"",""ID074525""]","[""A3""]"
162,cluster243,T,"[""team3905"",""team2807"",""team3904""]","[""ID027643"",""ID046523"",""ID083867"",""ID083549"",""ID083866"",""ID046405"",""ID032610"",""ID016519"",""ID047686"",""ID046405"",""ID036965"",""ID006852"",""ID000629"",""ID083547"",""ID083549"",""ID083550"",""ID083548""]","[""A1"",""C1""]"
163,cluster244,T,"[""team2209"",""team3057"",""team916""]","[""ID076790"",""ID075501"",""ID076791"",""ID076698"",""ID076789"",""ID075503"",""ID084519"",""ID076791"",""ID084521"",""ID084520"",""ID084522"",""ID094048"",""ID075503"",""ID075502"",""ID094056""]","[""F1"",""D4""]"
164,cluster245,F,"[""team2234"",""team2235""]","[""ID071513"",""ID073719"",""ID079712"",""ID095009"",""ID071513"",""ID073719"",""ID073721"",""ID073720""]","[""A3""]"
165,cluster246,F,"[""team3725"",""team3910""]","[""ID021676"",""ID083302"",""ID083454"",""ID083321"",""ID083453"",""ID021676"",""ID083275"",""ID095738"",""ID095739""]","[""E1""]"
166,cluster247,F,"[""team1926"",""team3838"",""team1927""]","[""ID046568"",""ID036356"",""ID048039"",""ID017436"",""ID046568"",""ID041827"",""ID072999"",""ID073037"",""ID048039"",""ID073180"",""ID055110"",""ID073181"",""ID045057""]","[""B2""]"
167,cluster248,F,"[""team106:29"",""team106:30"",""team106:35"",""team1421"",""team1252"",""team1721"",""team1954"",""team1698""]","[""ID080177"",""ID080297"",""ID080384"",""ID080385"",""ID080383"",""ID080386"",""ID058202"",""ID038371"",""ID000362"",""ID080535"",""ID060979"",""ID080082"",""ID007476"",""ID080534"",""ID058202"",""ID038371"",""ID000362"",""ID001257"",""ID038371"",""ID062891"",""ID005543"",""ID060822"",""ID060823"",""ID000362"",""ID027150"",""ID045777"",""ID047753"",""ID060619"",""ID022686"",""ID060618"",""ID049683"",""ID038371"",""ID057476"",""ID060620"",""ID060979"",""ID080005"",""ID095219"",""ID080353"",""ID038371"",""ID080352"",""ID080354"",""ID011765"",""ID063676"",""ID061692"",""ID080002"",""ID023591"",""ID060979"",""ID018912"",""ID080002"",""ID023591"",""ID080003"",""ID060979"",""ID026232"",""ID062371"",""ID062372""]","[""B2""]"
